ID	bias
eoqavcb5sktqsMU6	0
ne3aox5swUsFcH2h	2
ovyDAk7VzBuHV2qZ	2
ReZKNq7PReL8uVBW	2
0R7pbF7UBhpK7kDs	0
dcs2mkuJz06LMolT	2
VlPI7YiFc2LdtFpJ	2
NSaXfBkWZixjHpfD	2
ySR9y7QgDU2DVdBX	2
L1hSzdlIO8kMrFBa	1
TAFPo7AgSdpdrptF	0
pFzntnpUMLWwoTfL	1
DAblL3rCMn6EnkZ6	0
iThaim6YvGUHAZHR	0
WRu58UgO8wtClZfX	0
xqZjz33z7SrMDorl	0
KOU14g0GXTsifjTy	1
g2uhO0edfthB4e21	0
lVzmjvuwjLerF26G	2
uxwP2ZIHwYWVoEVd	0
t20Tjgv264Eth8Y6	0
sPqdosOzdBm306jx	2
C2VecEVWr5KLmODt	1
cpY4B7BDCcMu9Res	1
sjIXYEanwKfn79bD	0
dUOq7R3OssxDXE9g	2
ogPoODnZPSdaem51	1
GyfytR2XWAJy81mu	1
nIdMepq3Lt8gbfWD	2
5JImr0rjOlv3XZPc	1
19yaoSBBHcN350vX	2
eO5Dvh47IgXqRByF	0
GZquxgEWSHehnlkj	2
iRX5maJcQIpMvrUW	2
W4WdIPML1kg5cH8f	0
eWexetk4kkVNq3NL	0
AK8YhgP20CCE5cYu	1
2Q1HHxSFPENy8860	2
gnhHp8sabMS14xnQ	1
29lHkEG55kz1YdhD	0
t3AIRLx4xieDRq0I	1
vzCEFt04ikQRIqde	0
0mJYzO1Ea2I2kV71	1
MkTinhOGr4vgpNc4	0
Khqnw41MzsYQ6for	2
7ogF6At1ZaDiYFq1	2
jiQEMVS7hXE4b4CF	2
TyuY1cMpw1UYKMRZ	0
HK8b0Xmo8JBAs72x	2
nIWcdPBzhAC6KRw7	2
gB9rpa3iC0n5iGGi	1
xWHqm8ilCfZVDxRJ	2
QHZ9DX1u9y7hSWEd	0
Iq9z2xOg9MzW6nKO	0
NOJqPdWJq8aetwqC	0
9d1PPV3HGcbdwAW2	2
D9zZLCoQ8ZlELkco	1
J7Ai1pjbT9cSlh7t	0
fgu0e8bM6NLPGTPr	1
fbQ6ryXHAn5A7b2w	2
gRven4M9QN7tUrX3	2
pfvaVFunN1VTosy0	1
Qk91ZDwaXNIxbtGB	2
wCdmZho4tOtaulTk	0
4ghEhmZPqlQe9Xrl	0
kNcwXlAUrcriLAKj	1
iJwQ3lHR1pAfzei4	1
NTxkjdFfR7EytBxW	2
J4pvXTHRdXP2axRL	2
sf3Ndo4Jynz6o7W2	0
8MqrJkyWaRpgWDXQ	2
0p697QQOqa7p9oGf	2
kbujFqVQI6hInXdt	1
b6oYXuRurQdedmoG	2
EeoS3270o5B3Njyg	0
9eyyCPaHo0bjRAmL	0
y0DIT3NEjASZ1D3A	2
Q15dY5Q2nq2rXpD1	1
EEOQDcyEoOQCAMAp	0
Hwk7PQK45EPXkprC	1
o73zPIwgqJ9qbc6u	1
VlLSVDt5nQ7HSeU9	2
DB0CLUfHxp9byAcs	1
JTuqT8rcfCf5OOuw	2
NasMAbAX7Ou4ZOee	0
cGww5bCA0eUOP9pY	1
zmqbKqgbosVrtpz3	0
nnhYedmwQSxxhUHO	1
JX2KAMbZaKu8j0Uf	2
4yaoUy0wHDGSPAvv	1
gUoGcSGXtFRoWzYo	0
z3JxEbLSg57i4Ueo	2
cYTEifdwTgG5DcL2	1
KP2U6wo040YfJ8uH	0
xzoUZhRuHdrhykpA	1
A4EpgBPwZfqLv6Gl	2
GGrgVzKdWCRPV28J	0
HPYija9R8ppcg1SY	1
5XwYsUO1topKMhkM	2
M0VMw0TmYPkyfhRA	1
8SJ6nOk8EG4PxMhD	0
MY0BhIaTOqIgVAFv	0
vbF8mS1sSkexBBFg	0
1RoXPCB1yHwXWUZc	1
O2Cp2jrlhJ0ax0dM	2
fo3T0sYzquC7rOAN	2
Tt7vkOgC24FkekUO	1
F0A7D4DDf6pACOIW	0
yZD80riFfTQztDAu	1
33b5JOGfxIoPvQEW	0
HoBfKfL047UsB5hs	1
AV0If8eurjqFmw75	0
EOwU3ZHHbT9IHvT5	2
84W1kHeBOccl0aLV	0
UDbng1UojZ4d4mSB	2
iYYzSywh9OYuGSkN	1
sJicAMeCQnhPxd24	0
3bqUSlBXJutN8ZKa	2
DbTfG96KCnwDLTZe	1
Kl8cgQEsOP9mVChM	2
Exq7jvHyxTfEgC3R	0
1zIwrgMbbVd7l4dQ	0
xNAesGFq347mbptu	0
UrjIMRgdKXwchFCv	2
LlaszdofCx9pvydf	0
SO8LMkHcq6ptYNWB	0
XFH2EEyjJBIEXhU7	1
h0PBamlMtkOaVZv6	1
nfYXRHO9coDUpLwq	1
NZOlV9aWumyIOuf7	2
zMnBJ7psmXF7caDQ	1
r7rJ8IJAtkH3I1Oz	1
XNAosG61FqwrY6LQ	2
vewf8SqfJM8hN4B5	0
sizYVDKjHsJPb1UC	2
OtI5GItcZ8LpqdyR	2
Uq2XtB924VkTRnRX	2
Be0sLBiNDNyj22jA	0
nLrqk4G9fOgwzinV	1
rubeyD2PGh07ayZP	0
dU2hcZi92E53QWH2	1
ctzdA1NgYDeGCssw	2
O85n9e7SNQJivFkW	0
Wd4U4edpRqbLpMi4	0
odYHzjq9a5fONE1f	1
RbdnP9H9ZisWWxWC	1
29z2fZoQEKfROq5k	1
yGHK9QmEUnE6w0S8	0
MHWnuWpWyuFCc94b	2
GGEvCry335uyqiZb	2
VFf4TQIDhknvsBAN	2
A3jVqYAOhmSdOO2x	0
x1NqdcVZlRChyM82	2
R9SuNWVzoxLQ3o2n	0
eIo5eqtr1nI3HUcB	2
8AesW0C7d7MLs19V	0
w2FxgVEUhQbzxOtn	1
CFyCrvX1JbjOCJfg	2
5lsDajLOt8MUAuQH	0
7QpsoIZ7yFffhLS9	2
uXz7dSaWTm8bTuDd	2
esJZIHuskLb2H6UW	1
sJFufxB9Haxfcw64	1
fl3kVPNodVOkBFt3	0
u0aO2mVBN7uAJB1Z	1
XI6F8nFlD4jPj6Oq	1
eoqBcJFRNnYkb1Ri	2
Zc0xmKEMABsgSVHT	2
QhsArX34VZ4aPiEt	1
wgYIRWhZEDb5JFBH	2
jGZIclvh5KPmJTwn	0
jD8mb5Z0u9q02EQm	0
S0VEq7b7h4nv5T70	2
iOJEeoyW5VidoC1v	0
KjsOBdJHvcZI8QKw	0
JsrucXJx86Xn4Cbn	2
TYnyTYgYffR97qI2	2
JoUsBuy4Xq3N9Y7X	1
IlIJjiZv6ZEzbBgN	1
qczojaWvSdGnD9sT	2
xUKaB9XCg39su5lR	2
PZQ3m0tzfYgquRvu	2
oMtFWmKNcK9drvId	2
J7YXLfAMyoIrIZV5	0
9SDbm0Mb1GQbxPrP	2
eJH1Eeca1h8nTVyr	2
XRs8cpvFSnOGeZbi	2
N3bJBsu0wdK0me7l	2
GASkq0YV0qHIovfj	1
xzJ6N8BXmrlfdD4J	2
P0LRmeZbLKum5Dbh	2
BUylCSOQc328U79D	2
3NxnEvGPh7FRF2kp	0
PduT4oUpsVCcJohf	2
OwebA5jrf8qHE6qG	0
o67mStAxx95PjEFS	1
OyAcuZTBVD96RngT	0
aar8mDx5UgIjfCfd	2
bY3wLT7HHMFVi4BB	0
sGbLr77A6uN4LbUe	1
VUiZS8wfRltTDOEh	2
BovjdzjkG08whaE5	1
LCnjDdalo4PsiXXM	2
CiYUkb0m1CoqfyED	0
gQF5x20A3ueJuKj9	0
njtdJKPFzRbkDgay	1
luWHv1gfV47q3153	1
DjuImPJVAiuCe2ZD	1
i5mGrYXWrCd6L5Sl	1
mybRmz8upfbxEoBv	1
rpkpK3WRTcFrINz8	0
moN1vZC2gJTJqznM	2
wFsAnni95LmgWAdA	1
VOvzj4jtCf3svMVD	0
kVKXuce2aX4iZjGl	1
FugYtWNwgQH1KVtV	0
JyDRi0wAp3UlGyMk	0
Q8BwuPAAUb0ddMIt	2
OlkuPvIlApwAfjZW	2
EvdXxzNW7Jsj2EXj	0
Tzmoke27MRm5Ev2P	1
n90y0FQKvjEczqju	2
9Lf0M3NMI4BcFV8W	0
aLoCDhl8n31SDg0N	2
9VllR2Oyalhnnd1v	2
WoN0NriBA0esXymk	2
9WuzRU5YngqvAZel	2
TmRGFyMmLTffeNWl	0
VKjLAcYwVdCUcSAz	0
BFRyNZyzaKplxwIn	0
RINdKDLJbkJU0mIh	0
FWi3joMhnb8WiCGl	2
92kTmJKKbvwX2XuF	2
Qm8UbiY3yw6rGDqe	1
51KKZ7ODyrwMmesT	2
AbhKpnHcfeCpUTBK	2
zDYDt3Klv83TBYo5	0
O9e6VJGL8KJlq81h	2
OlJfWn0MEFrPAJMN	1
pdoDHXGga3RIEJGP	2
iYBfbOOAiSxbS8Vv	0
Ed8l8zJGLqhwv8iV	2
0kptIxzK1tC7CMkw	0
Uh7zDnNnHprApli8	2
fJB2dfixR6ti2p8A	1
1FCIvF9mgml8JpIG	1
7X2zcJBV8JSjSumA	0
FFwSLVboGeD6YrYU	0
qKPcIPgwkzuMihpy	0
dm0rt55CHLS8qnEP	2
wc4VgBmpNR7nekaz	0
A42U9ODsmrwaU3P5	0
WupJWDY6tYYsy81J	2
qvCP9VYd6XzA2AOn	1
hLvx8STMLaioVWMP	2
RBrOupUbL9QNRSzH	1
oVoJ7bQenXqeEfyR	2
iTRvGf8HTuFM5lKm	1
UcJAwOlVRf9bdENU	2
ArRCBpEHccfuVZJq	1
L5p5k2OhvjB7y2XH	2
hhm8HE4zwuAvf3nQ	2
nhE1L8443f8jEtlY	2
86HXkUYhGGK1pgET	0
ujIfeRbRMuDFnHM9	2
R9M0BLMLoHdQrPTl	2
xR2jnym1FffBlzJI	0
fz0fA3w2FL7vZdDV	2
VaviZ3JWKZj1xX5g	0
D5kljvnSne6nhee9	2
Dfq9OsfZpdhrqxeE	2
MlCkgElhuE4ydj1E	0
ahcBtXUcVSJHvgnC	2
nbh296e2eMKw9rF2	0
2bsBqoiw8GmEf9sm	0
IZp4qPyZQZCKXWtr	0
dUkRllXrKuKtoYyc	2
aIXlLnc3yrzGZjw6	2
ol4rNcESPl8thQI3	2
bVEH1YpRLJaMdqAc	1
ipo3fy3Q6a2RbzAK	0
jYr3iGQndQxYGTZr	0
xaPIr9ronUvV3K9N	2
MvhCw5bvfIgVGzNZ	2
iskjXoDSeiyHVN9S	0
XFRdp4Nc03d4Tnpj	1
AVtHkveaiUedvzg6	2
ab8jUm9ROeCJhSjk	1
jP8E5JSDvXE9Z33p	1
HSihOCIFof6TJWq8	1
NUbs8gmNSsSuFtll	0
8cwv6hWPKkbEK8Xh	0
ySer3I1NVyLHkauC	1
LSJ2bEOue8suB5xf	1
0IYIy8HuQodRWf73	0
r87bYDYysuvsTk1r	2
pfuJ4W2gqx4T3KKw	0
0zEtPpN3ZZzdCbxm	2
fBgEesnWFO3AczQz	0
ft1XzlScXpeUtUTC	1
wSoyoo9dcSBTFe28	2
tdXw8zx0AfF4Dxvb	0
B9tKOZAXxsJvQi32	0
TNg5PbXNB97Wbzs0	1
NAnA5GSFr7FmnXJX	1
eBoOXcI23bVZqtqN	1
UbAuSbrUzdcIxJTZ	0
zdxg10Z4d5M1VXju	2
pT2gjemTE9X6JUGI	0
TRe6ryT60Tfgk28Z	2
nQMry0hmKrOKQU0Z	2
QVOC7AvlHSIEEpuE	2
p2PUbWpTaawoJaCa	2
za72kKqjZZAdEYvz	1
NprImIpr5czVZyiv	0
g315M6vPXXnLsyRm	2
angMeOnWWp6cVkLl	2
alFaLxUYyHa50NSj	2
QUeJgj31hIvw1pzZ	1
Z3gukCUqB9poDFIB	1
q3Hnwbil6VDP80fc	0
4OSEfBZB5DvHMmBB	1
8hdAWxoU3OQcVVSL	2
Eb1GQ2xhu7pbrU5w	0
621wDC4cYyp7nAWr	1
0dJzXC1XZpdVUINJ	2
YJvT6bniTOI30G7J	0
YJYJfZZIbDcRkqSP	2
0CtqHpdkGv0zR38I	1
oeCJuvzxQ3dcq8WZ	2
bRBYjuz6J1hFa3r7	2
2ZXL6LxddBqr8zsT	0
9JaCJcggYMQhRNQp	0
oeaOMk5lDaRTuPWK	0
PSPh4Hg03dKnrCoF	2
fwCcK46sRCo0FcEa	0
4fEPl6BFaOBd5MFC	1
wNg5WIJ5nW9Gg5OL	2
VJFyCQqfyIyUlcnc	2
zwaeAzVKcxDcvWTu	2
hg0YWgTNSloD2khD	0
7c9qgfhj9lVE5Gp1	2
JMZdRNyl75zt1jVN	1
ZD6bzGFzC3XYRzju	1
5q8XLThCzZtIIDo6	1
F5qld2wq6Uk6w3qw	1
Wio1nAd317Mn6OUA	0
dE4kJWoKFfj5d62q	1
c4sVOWssuTtDhVZa	0
N8O8aSuaOnS6gMPl	0
YEZYQq8PwevQczRC	2
fvzaxptQwLkDZuI6	0
jYwmbVHeTqaPGwKl	1
lH4JegB2PBuThku4	1
FRgNED4FAYgHdk7R	1
XTuz2XiD7zX5Z8Hq	1
wC3I48lN91w0ZvIl	0
GJiVFzXzTG5Xdpem	1
cxcZsmxNRqdMkMYO	1
ZugRuOD0k85PZrhv	0
OwEyVexg28GMEYBS	2
vAehmqFeGXj98wNP	0
bClprIoehKTRrzze	0
OAMoIl6Ez6TVW7c6	0
5NaGhsGK1GvLIt86	2
WH9vHawI1t5Z9ZSk	2
REmQcs6sXcKCt38B	0
bqMn5qrnJyPGzTJp	2
fRxLERKszhy3D0a3	2
WDkPlhhth0PI6ieK	0
pobr25d6ZbBpmlaq	0
s3NnaPqq9blJSg0h	2
FWtd3W83rpqEdDLI	1
ny5FuuUVdNLNKkys	0
kHpemu09vAiCqTak	0
f4OoEeUYlxI1scjz	2
8sX9403nWxsU493y	0
Rr9iD6LU2ScUR82J	0
SaYeORYqLckoyoxt	0
yB6zOihTGzO0UdjU	1
I68F5nj3HPJqxf3V	1
djd15GaWwqjUgUv9	2
27EzLaC3R3Ruil7C	1
VGPQpGS6DNtCOl5J	2
87sK3vc9SJ408wrG	0
2PIAMDrBT3BSV9lN	2
9BbE0pJqLDIbe4yj	2
vUzoQmfKkDVONsZI	1
w5tuilGa74Ce1dhx	0
vOW3IegK3w1v0auo	0
cbdJMId3qCq28QHT	2
rQ7FRWNml4pW4Gst	2
BPcH2ZfSqlYNTzyx	2
tTWHcRIJ0bVyVGTB	0
g1tnTHXbTSCoVJBl	1
J8akfH7VdUCXY1bD	2
z3FIIr0mk64eplPn	1
TysizJNEDxAiM3Ar	1
L7uha3BKJMlm2Frj	2
saMqOiU0ZXLZUgSX	1
h28xRjeNvuX09TJw	2
Fu0H4mb4Bo2BEQyC	2
ZgAqWA2UrquAuL3D	1
sfnMHsQqU0rk09E2	2
0695aBckm1HGDOx9	2
VyMdtyFdY2clgNNb	1
1gGrJqZfBR2wvr4W	0
wF9Ovkrj5GS5YWmK	1
DmKkIaefJC2OBbu6	0
hcKHfH3Jkq6r4DOw	2
EzZdh0tDtANpJTJT	2
tYFwE6WvbxepnoNY	0
kUYYyI382LQZZRwI	0
ls6xVhKXGgup7wCB	1
reDkkRKlmRw7geGh	2
6tLFEbhAgNPByRbS	1
Vcaqh0Sn3F5IiTMR	1
LXngcTxznWEOHr84	2
8CxnTjBjs2OAbiwY	0
9FftodhqhOak039Q	1
kj2wwXy1sG8Aefp8	0
IQ2Pr2QB8c8Scu3m	2
6qvtGG6tj843FF2y	2
CBw3ShTGbo057217	1
NprOh7EW3AbSOZTD	0
WhjCZ0SRHfmf46LX	0
mZ4ZSHSsJdaeBGqU	1
9yBdzi7ejsF6eH3y	0
VfB9DL1L50wWZjU8	1
vEw1LEnD69tL9aph	0
SQX52zWqxCA2Tk1o	2
EF7GAoJ48lARAJoh	1
PfmWvloLgIwXozwk	0
6FNYUA1fmnNHeU4q	0
2hZb6sK1L3wN0t3m	1
Lqc12m9R79mgF9Cl	1
C3tvMcpO55qRh12d	1
8zDuCQ6VycFl5XfZ	0
mm2TUtRxUs56iXGd	1
oGcswCMhZBlesS88	0
KJ8GcDzU4YoEAdm8	2
MZfnYS2SetVm6b4v	1
lCGMO18teY5jXjJN	0
shVpahz3iVUfmZTr	0
n7UTuX2xrCTjQjbQ	0
BNEXNwVHNLNYwT2x	0
mcrsZXfqOr6U7t2u	2
AtfIkHZ2MTMaCHlV	2
SlKBOAEKvSya5oJj	2
Ni3D2sotzLX1HOTV	2
XJiIkaa4juMcz2fK	2
UzZdoTCPPbDka2xC	1
IYarA5tho2XyGA2d	2
vVCiItuwI1q3G3M6	0
pevGD5H9nRSktvls	2
Qw4RSd1TVn0s2m6p	0
Exm5NtEu67U2IpLb	1
pYvXxgVmqxYu7Bs6	2
U5b4a3C8Vgel0glk	0
qWfueF98apYy3Gp9	0
9Tr0crXozOUcgX67	2
RKay8z5E9FBtm3AX	2
LcpedCjXH8n0po1S	1
kPhJrYhjE43wPSW9	2
JpgicI8sR8heXuq3	0
Vp9xiO7Hiq5F0sFC	0
9bVCwgW1VBMl5xzv	2
khV9CWAtuVSeTWVz	2
YpdQDYBIRJQiTv0t	1
Xmi5MNG5JEKoCeuQ	0
yBhgVp5Hg3EnYpar	2
WCaXBRxdgJVOUm8e	0
WsACAHxLkSshOLZj	0
JYtImIjZFSAWsFjh	1
AGHVR8laYgEZCBZy	1
AlIUsCj5NyW00PN8	1
SdChY3yhOFKojmyD	2
MLDqhZum5Hz3IYdh	2
iTUumiGhSpIjSkMO	0
BNNKVWnkNWMwt436	2
gRxoO6SZfFyjp552	2
evgOmwQ4jpAunHf0	2
nRtOu4aqimpwPXXi	0
et385EO7fZSVwFfT	2
Ao1iUtw6dxiI24du	1
dGWQ9kQD6ylBeDhN	2
Pua3pQFWcehWvzaq	2
b0Bm7dwh4WdLdF1R	2
xEuG8z1sqRoe9haj	2
IFRhJ3WQSr2qlkRZ	2
Y3VSI3oaNI4eZOS4	2
MMsXEHI2bCeoz8sf	0
sVet9XqkqBs46xYd	0
fgiXtZI2PfTSEfwE	0
D9cbuQvWT4DnPzBO	0
kUcg5HN0BqsUOcTk	1
oYXymJyo3G04pmSq	0
T9mv5tUyVrP6eh6z	1
AOSTr4X4DLLWzFBA	0
tMGpS71UfcWB2u98	0
FHSrofDvwWMwqSuj	0
zmMOIf1FLh9fDDlf	1
DuJ2dpzVJCVZ2Lmr	1
EoTr5u44XTqwnRab	2
pVUR63AS0LlajiCK	0
H7wXvsmXHeKt0yYE	1
6Lbi6KFIuSfMPFyf	2
qAuryVKSdGPLQw4e	2
0bUmXrgyee02ax0j	1
aWPaRLE8ExFkTblx	0
FglpK4IcQdDZVcYd	0
P033rJns5I7fTfTQ	2
S8m5IT4qxGlm8Hnu	1
Aonpd916Gd48LWSf	0
tBOg7qKAp6QB5TCg	1
nNO6R7Jx27cSAmLN	0
Zy6tLz7g7ubEncdV	2
8HBB9bzr4gUBSPWU	2
mgItBwguWafJ26Y5	1
tmYiNlxw3dbnqoS4	1
F3rlaXaVH7I6LbIt	1
tnmO9rKyVqdqHnms	0
ie0vls913S4FcXVv	2
1fKYWrFG1WABoX3W	0
NJQtefkuuh5TT5Op	0
fecu7J5LBkdUDPGO	1
yhDxdRcEJ6gJixQ9	1
eOgosz7gecZ1szhR	0
YNzqACzmRYbdvSbE	0
9u5E7B5QhXuNTUoF	1
tn9KhYNRWsOALNKy	0
YVYEzNVHqGT7pP96	2
puwM7HdWiPeIzQQi	0
XL1dWeVCliLDrqQ3	0
MJh26bA1YHqAZQG9	1
aXXIFtNgqKzN7ejt	2
YwKwRQFjnM2g5PHe	1
s82zEhepbcL1xaTT	1
uYNaVCAGY8YLxeA1	1
fkNy144reXhwPFf1	0
KufjRRx9gBi67eUa	2
Mu2QiCQUUAyqzn4W	1
NRdTSJSjVUXr1xUg	2
MjXuj83V8BZjQ4fF	0
PhRd53P7MFbk5Mda	0
ATpETXXSWl0mL9yK	1
RT3SUTtKR0pRgtxN	2
nJW1xK8zPkaROaZx	0
HQ6X6gxmz0CwFxZg	0
FUJwAYECJVo0L3fK	2
SYzZmIYrBQ2AAzIT	2
fjghTQn0eNVdW6UQ	2
yfBJxBihn9DneBnY	0
XQUZe2CAo1vtZydr	0
7xj73TKkpVkX0sPH	1
QVX6DJAsXzgfX0Ni	0
j8YtReK9pnhGAmET	2
DndcpTU6xj2YEdMI	0
aXQisx6GlgAPjXvQ	1
IZ6x8CjbJyyEg3w3	2
01endQv3SbwEJvbG	2
0VVML15Uj4uWPJ81	2
06MYfWCPzFb4gvRB	1
Vk24gITsLPCBw2JY	2
7ttrdCfbk42XMkGI	2
x69h9hc0WodMy7k1	0
f9K2zzSbbvAAh52L	2
qSafdxXnN1x3Stk4	2
2gvt1Cv97rWWIRij	2
jKn8snPjblVpyuda	2
gBYyIHcaeniJ5uO2	2
5ZceTIVzxEG42gE1	0
Fi26ACIEVeBFJJxg	1
zjTu4l78RRKGPniC	0
oBe15rI1kRmvg1ep	0
wAZIY5nPiRzBuef7	0
HK1fDVXAtmbe8onY	2
hNntSEXtDJ06pnqv	2
ckzg0qZaSlDkEgL3	0
K2nMYoHtqudTkKXO	0
oJ23rHeWGe7Eal8Y	0
6W247FPkJYxxS3kU	1
NivyYAqRWhBUNN15	2
50J4KZ3neBbZExuJ	0
GivNKsCu7uzqgQ0h	0
50I6aD5IZwqs1NJo	1
czs0LNpR83P4Xde6	0
7ulFCu3RQNmZRzdC	0
FBYsbezLj8DTYjQQ	1
zUG1OB3bM3wRtRRC	2
N9IbQhSIZrpyP1E2	1
PgqGv9hA8TS7ivEo	0
UhuwIjY1zUWMGfFy	2
Mjo5M6LgQklHRlrP	1
f2Q0WSsAR3wy21kc	1
ix3y1nFnnbBZcPO7	0
dYDnZMbz8rraExPG	0
vK0NidTPrLJmJdve	1
bjzxmlIlQqe4Dc5u	0
qG8cOtz58ytRm5jj	0
8CY9mkl00zeZJMc6	0
S3th8TTKROj9uvmc	1
fJRIKFnsh33bGmbS	2
m5gqRyxwC7d3PAqL	2
VNZezaYn9Lk8xMGC	2
32OXd4n3FWjz1N5I	2
UK0R59Zmlk2NoGCZ	2
i2f9zUfmz29toofA	2
ZK70WK6fx77DXF8J	0
AtJQz7Bu5ImjjfLq	2
5IkXKywcqXXQKBrp	2
FaBfbyUI8hRcXJpe	0
ngyTVADklgenjtvp	2
PrvLitvifVMQngSF	0
Aw8PsgTUXIoZWyLG	0
XBBxpXTITIjfi2Cq	0
o6UtB7TxsKdMjB8Q	1
HAQG5CUyQidQXriF	0
zf9S9ranfSL615im	1
6PksPvNk2pMe1Mk7	1
GdboYLjkJPgmJgNo	0
DOELHpt3kF2hryIS	0
CxPIYe23WvjSb11E	0
Pu7makNL1ubB4chC	0
uPakBvKKOVbTooBF	0
1Y879iaBbGca0XDn	0
lMAXJyJCmuE9Z7pk	2
SHKVhJtIvNbqqnET	0
i0gl9fEovUp62Z9P	1
Pp059D7br7px2dVY	0
MgQpMOknWcdLVpUr	1
V3ryWGlVkwhzLC9G	1
0u5TS9FIg02ax5pY	2
DAfpF3WXu3dsLr8z	0
kZbRuDccbPrs4Rmx	1
DukEAyCf8hOQ8zmV	0
0K324oHYtkP3vuvx	0
WHWYEYofqwN1zuKO	2
TL2XznFD68fmpSyr	1
bqTiIXXpTL7wBsdO	0
4KUYaRiVLya4assP	0
zGtHE3EKP0WT96q2	2
ywtE8AZUjjf0QdFl	2
2XWfq8QtW13ffDkW	2
T5gbmNvkj21Q256F	0
ehwLJXR3suPVOSIp	0
Ox1n0r31662q2PWP	0
fyCep6A81RhUO7me	0
0VVrx5cqLkGNNnb3	1
TmtdNXjG3ahW8KrC	0
8t1BwZL718NVqZcA	1
arI4g9z6UcHHxrFD	0
MOMzBJDBSpFwYb4L	0
xmIfjyoSBZkJnLPZ	2
y20HY5KjiedYgT2f	2
XBnFik4SeJWgdfwG	2
lHLO2aCGkmDskue8	2
AaMxY2AJzvL1jpyk	1
RfbygXB9c4a6jfva	0
c6jRA2DY49gbODMY	1
pmBuOCrKTFwFbM5B	0
DGlgrHlj56Vk7Wbh	2
vOCs1Ye4zuhcRa4d	2
QuW2x24kJpb6eUWm	0
51EHwLVH9fdFUHMm	2
HDPLJVYHbVgLk5S5	0
B3g44lbsQdeMhy7p	2
11yvSCuqIQhZjRAs	2
TGZEJIAgbmhm6KDw	2
Lxhh8wRkThLHqJ5v	0
lm4FAcqzPMOeAtvv	1
BC2M3RpZE1AUSGvT	1
nuLvYt4j8WDUv6nG	0
WKQHtX1QFNf1LOuA	2
rueENr578Zp8HPqM	2
HBFbGd7oDbta6Qtc	2
fLjUMli7jagXqirq	1
VgDAkzRe1g7b0lj7	1
xstP8CQKEjFeb8qC	2
LQImcS3PtVRCFxw8	2
x1CCBf2TnJgWWYyn	0
la4FwZYO6YR6lZHH	1
P0lb881Klv18gLiO	0
ipb6Q6eeenTWjo1o	0
izH5HJqM2nMp4C71	1
0EeYuCXzCDpjnaDD	0
wnfTxeK4keilUeA2	0
IQcLjFb3fTFAlpct	2
Y4McWnqB4j7OrHfx	0
rM5RDU6vrE6VTSsd	2
tKCr82cvECMxHiiY	2
lyBaPMYi1KkaZPDi	2
ftzrcleaeBMLfqgn	2
MCPrWlLj6Xi8KhSP	0
7YF2qCobc1A5l0tm	0
1e9Cm3i5vrkLH8MV	1
J85ykoyCuY0kwDQL	1
eJU1UR8yDnZ8ACK8	2
sQeQ8AEJYNbK16NA	2
hWH2rVPRyM46U6HA	0
aT15EukxfusYZ3Qv	2
FuuvnEqi4GR7mLVv	2
URIQai3h8Xbeb3TJ	1
OSvHRQkqIDmnL2oo	2
95HJcjHYpZpnseCD	2
DxJDiuosGZ9vqoNE	2
2uuQjfdI4z2jpye3	2
tkLnwbjdhKqEPK0H	2
Q9rd9ChCJd8yFDrV	0
H2Gk5LqSKDEZu8hW	1
L08L1Ijf9EFfygeI	2
hXnrBI62E7JPSqXt	2
hwsQgYETimznMzIt	1
jpagPPl18RAVBkKA	1
Idav81QScprUHA42	0
cupVmnv8Td00nvoO	2
VCZs7LIrfqRBTVrA	2
BUGImt70G62P3O1W	0
N3APBBcBCA28cQ3Z	0
pEqJ8rHyhtsYYDUj	2
dtDprg4phjB331M9	0
0NVl3Ea905ClezMF	2
8AqvlTho1OGP9vJN	0
jr8mKKf2J1vNpUJz	1
TwqTIBFP2LZFXr1v	1
FrAO4NlBhy6621SR	1
hLQjzTUXQsjoK2dG	1
jdnoa94w4U0ylsOa	2
wrqteU8rj4020OPc	2
IIwRULmgByJGsgWC	0
FBaA9UC2lCP7ts8S	0
i08TPuigLHz695St	1
OwNzc2Isfo158oFg	2
L7VX7vduiS0eIin4	2
HS4o38MHW5UB7P7o	2
PeraAUa62GFCnNps	0
CiKoDpM654YHc83Z	1
nuqq1l7T8qG3fBx4	2
pqwc84tn9sQCppCy	0
PvTkmP8U6p2iThnE	2
1dOU3DfTM7iSOJiO	1
on1MU7gxMfTyOWQp	2
h3hf2vb9JyekBZ7d	2
mwjW1amUXZhkwvGE	1
6hv8lQzeFYP44fw4	1
i5x05IOd1mCRy7i8	2
KM5TqPBq8GgC1QGP	0
8l8O4ujbVtCwZySv	1
fpRBR1stV6IMAHx1	1
TWf7I0Fq2GqwM7ut	2
LC7YcjH5i99KWarg	0
q36ty56QLnZjaNd5	1
IOZTHFkBwvrnLapa	1
6DIcFe4ly9o3vBms	0
8yoUS2bdX1cRKCT2	1
XKS1s1SEOZ3ieHQX	1
zNtanh5Pu9ZwOQPw	1
dbYjHxcDCwoVu4u5	1
PqOQ3NcUUCB0wQt8	1
9wSbJUde1qh1zR7S	0
EcD6Mn06DGERj3TE	1
hkXrZeOCFWTE2LXj	2
8oS4WW63q3okr27C	1
VndJ39J4CCwYjXWU	2
FI14pgLeyCUaHOVT	0
zWXHMqbPadUI6ZVk	0
nH0xqPsQX1ABBgZt	2
