ID	bias
mwB7XW70qkhbCIIQ	0
ovyDAk7VzBuHV2qZ	2
Y0KzTRPAW4RV3Ohv	0
vJIistvEc0HTKFZy	2
irIXPriKLOPDYuIA	0
8IeDvXeJoeUTZhjC	1
bS3hlnUJXTJkREyM	2
v6db1IKTKGCKMDh8	2
aT15EukxfusYZ3Qv	2
8l8O4ujbVtCwZySv	1
p9VZz0MnKzjq4hOq	0
JsHga27esvfWZWmp	1
rti9xE9eFTKjCQ4F	1
vD2Q3NdgsgvjMhpL	0
fgaKzKBpmZLdTIG3	1
ML5hstUJN6wZClhK	2
00vmhTQoUNiL1NvP	0
CmZFdYDizCZHehGt	2
YtHUc3tiA6sVNtkJ	1
oIXURU9c8oLCkVHh	0
lQ5cv6zKz3oA2gPQ	1
YSlJUYmOUiSV25pk	0
enzpwIeYpm5Cutqh	2
CL82Q9DTIDyhmMMO	0
3Nu34agJiX3Wa7KP	0
tQwVtmEyk3eDdF4l	2
dgDrlwDqWaUOoekz	1
e2ydpzj1vY2FuNcL	1
pZ1vKLBoodMHZ8in	1
YGmJpLBbC3seUzqX	0
VToSlvqahVNesOdP	1
6DvstpvzAhvvAQIe	2
UhaD63i08uCW7xIv	0
OtUN6GGujbDQdfV8	1
T1aidy9HyPjrhAyu	0
Px6BtRyPXIiUQS56	2
4te2GbCEm2c53FJi	0
LlmGZIz01xGxZJko	2
Q6eSZMhN7Grt0aGV	1
u3OZRE4o2XBV623Y	0
kUcg5HN0BqsUOcTk	1
C7rHYAp3Sb9duYFo	2
oW3RQNczM0WOo57J	0
CQt3PDEiVbYYI29z	2
JpdHXATqSFj2EocH	2
N0pIZCIlVtO5HTEf	2
hAqZZ7bw0vukoKfE	2
GiHEYVsAO3A9oTeM	2
nQI8wwwYc0JiayQh	1
9r8x8VEZc67YeTQZ	2
dvZGgt9t1qraN2Iq	1
fjiryg7CqJdPVDew	1
Jbh983MVNA9cnz1m	2
EO59iT6GkMLuSOJx	1
gKFSmebecuzHXvMM	0
S4fRmE0h90iX9plN	1
0OkyUI9nUa7Fiyv6	2
cv3fC1c29KbzC8c1	1
1Ip4TUQ3oK5rk0SQ	1
0Yb9kNKW21SVV1af	1
Af10ZkXPStJoFUNA	1
rqOS5W9A7WDnUlOX	1
nSPFiliwbUsGf5Vv	1
SnWJy06zcwK3HOVk	2
MtoWg4cg8M1k2OMi	1
DtWWuEDVfIxdR0iP	0
Yz741z4jfKfdaObA	1
GDpl0VV4f6y07TZz	0
j8cXfxjkpEHm7MzE	2
QIbfMkWRy7j2GCU7	2
u5q7AU1Hrgg8n6bP	0
IFh64UqXeOrvKnGb	2
pBxbDIBeBXhD7SOB	2
BKZIKgz61H0BWhCC	1
6Z2XpTTGiVmA7LKV	1
IHNDUYCuCVdWrUPY	1
VoYnRrwgqTaXJE9R	2
GGBnEXjgaJXA9C3P	2
Gh3C9h7PKIgcwkPn	0
2WEThp4vsVyGFSPj	2
khzV9xnTkVkrZMON	0
8XDtjNMBbrDS0TjK	2
mhR82W4pdOO7rmGT	0
zhTHkarIeY6Xwqyn	0
lIyfsxDPwfoKiaKB	2
huAHUrUGgkQPHYi5	2
HZoosFNOyulf4lJ5	0
LCuv5YWuLtAqIHRy	2
zrNqN1pYzRplM3nN	2
koVu06k5l6SkRHC7	0
HtxfbHLpsyCiCOII	2
g9rxqmZUpxcMjF5B	1
HCwWuTknulpLP35t	0
MjTDbFJ1jLhv8Gtj	0
CEgR7QyRDSL9Qfe6	0
vQdvQI4qsOp8esiH	2
7eAyBPndNk2r7iek	2
KUUc8W0DA9HIJSZs	2
m2rbCqd2nF9t8mLs	2
YWnUm9BTGDlW8dt6	2
5dMunBqwcxCqE1GD	2
3FzFr2TxGnT5pDua	0
Qevhcx5DDhpxd3NH	0
iEsID3xxXv3kZ4hc	2
m0Ks2m9gpcMI4xJ9	0
hU800QHp1j0Z8my0	0
DtGM0Ch5gdYBik7k	2
lhbzLERtGjA9AKqF	0
RmxEnrIrSRP92yqq	2
2mcIJVYeTGTrWvyf	2
FkvUOgWwIRvO1sA3	2
QOZzjd4n804ajDtm	0
ATJHPeu10xjHqW2V	1
xTqtQhkzYPQPzOAX	0
43Tm21T99bYD35iQ	2
cwFYIs7toyp82kpE	2
krIfD6nQOISSho2T	2
mG4gH9hd2Ek7hPOK	2
nf9OSZd7nPjPychx	0
H3vcXO3J58ZC6xSL	0
qzg43zz2tQL0n4X2	2
HGlG6ns6Sb0lUVuv	0
vGzjerYzDaCTKGwO	0
4OWrK1PCXcUlH4qj	0
1ZP0hVm1ezf4mjXj	0
VE17UQbhMuhhC2Ln	2
T45zGkMtzl8pMPeI	2
nT1C1lwChVUf10ht	1
1aL56hQ5EgX5TAWt	1
VRMStpG5mitMX3Ap	1
9vn0t8VQOBwnN1Pg	0
zsHoXz0UI0uYuCba	0
PDZ8i5wkqTyFAo84	0
baAg3Pwa9nuJ67cq	1
HJFEK2cSk52Ag712	2
1VjT9lRf99ZpJubk	1
BWdvqKMVEw6hH4ht	2
QbxaK6lfeQbAqA8Y	0
Bt0BdrAopq0ZVbNG	1
2VhlRLjND3NH9Ypw	0
l77CVel4BEdQCvEy	2
JhIXJVwELa0X3NFv	2
wWlrfTJNPPke6f1n	2
Y6MO3xq2aCehGqAz	0
mzjBbFWgp00wsyyo	0
cET3NiEhzKJJUBbi	2
Q6DVkuN39j5uHODj	1
TDeYJcTOPq6ZdLfG	2
VWKXR5LbYzwesPa3	1
OtNnW9KG2yt9wsnP	0
TGhVXcftVvzZYEay	0
dlTbKqJVwS2OJ247	2
QKC3MDY7CYRVvja8	1
dd0pnK7v302z5N4J	2
pvSJRKAzeU6SCraN	1
SLvj8ZQBSn83UXve	2
14v0k4ADqjwhtAE3	2
0Xwx8R1AisPqRepw	2
wrBldVKDl0F8Z6Of	1
oeaOMk5lDaRTuPWK	0
Gr4kX3YksOghdgN7	2
XljnOgGkexVYXNUH	1
ZZcIIbX3QdSpe2dw	0
w3pCIBQlXXv8js62	2
Lif8Pk5FJ0GBaaqF	1
jCyU9SKmiABHtsJy	2
VyMdtyFdY2clgNNb	1
LflgDva6MaEsEXAi	1
jPgERGJSW6OnTPhk	2
xHTffuhMsyQ01vib	2
edxMMOMQuves0rQA	0
kzigv21GJzgWTH6Q	1
vDQJYHclF021ds0y	1
vsaRTSo3QlUJlbSZ	2
FyaSvh2icjpheEPF	0
GZaTsdXUrzhwMF3p	0
KWUzUrpnYUGK2mnZ	2
jjnWaFLyHOXD5Zbi	1
vFc3tI3KIYUE4y2H	0
9rOPv2IvzIW16Bmf	1
QeZgEygLEJOpTf1z	2
scc4vxjbMrrfWMNt	1
kd3TYpzOvqSk5mjt	2
R6Wl1HYGuyTj2bGs	1
jqXon8ImXZ9ulqpp	1
amqMx63zpkUWuKfh	0
VJFyCQqfyIyUlcnc	2
eLBaqbBj2nTkMr3Z	0
knZJ9Vc8GZFtovOY	0
OWjzi1qFNDW4Rjyg	2
0exgDfZnemsf31lS	2
1ZBReCgHDERR8u4u	0
3z6LeDCpKON9oHvL	1
wmlpqaxZV3bxVWDk	0
d760vBg658uzyt7w	2
AFJjuNTRKIY7MQxJ	2
Kv2DKaBaY9zyVHys	0
74x3x0MkdVr2W5ee	2
0YyBGO3taaLH5PRG	2
Dc2XXvB50OcbvZ1Z	2
S9bfjiSBxFBs3GR7	0
60MbB7aPugTsI6Wk	2
EdRv7f3VdEBehMSw	1
n0EBGLtvxjxebPU4	1
F4dyvGXEeizjVUJj	2
aUy3aNZnAgNMOdG5	1
ImoogwKp0UC52jpt	2
Cjius6gxSXoInCQF	1
8ETD1BjBKDcGGRoF	1
cnNoPuKdcKL9ofMD	0
XHD4NmxZhXsGDKv3	2
BlhDYQNtHH1JCc9L	2
0xsb57o8ZnPSWVB5	2
UZPk7JJI9aJmjCqu	0
FHgQmHjUQ93bB0jt	2
QxgFZ8822rY1rxZi	1
T7mPkFQTo8C7Bdyd	2
NB2FhTSGXN4aZetX	1
qrgg7mYao6jEk3Fy	2
udwLkEfNj95zRXOD	2
diXbkrezTxsgcoJp	2
CxIgKGuY9TZXJ3vf	0
VP9DhQT4dsNOL7Z8	2
z2xNUPbseehTHszy	0
t9eL7DBR9xE7A2uw	2
q7r9nSSlD3Cb6j1Q	1
4dpnNiSuxhEnTqG0	2
W6HVWJY0zRyW2uFc	1
COYLfQk69SP3A7DA	1
5xaJ0iaAFioT1714	1
gvt4dxlBY7cunvxH	1
BHMLdwj3FNSYHre6	0
U2Y1mwYrP3s2VjMt	0
ugeopwPfKQAKADir	0
KD7z0sCA6sNS86aJ	2
5ByIaO9yGa76wTkY	2
1AEzhkuFBeASjUbR	1
hNXuJuw2hFlHrqlC	1
FGMuWDtRntqC1WCV	2
EFkMlCc8JLNpOPxu	0
RVLYk5rgVfVj3Riv	1
3RP73jRzEdKy5Qec	0
FXauRWKV8x8Pp9aI	0
f7ukUiGxNu2QwlSm	2
F8AqXE2zm0XGexCh	1
Q5LZ6U9zvc6LtSau	1
2RcNKEphX4jDLN1w	2
lIlOwDVxPAxRFihO	2
03jp4oTCccvv8kDH	2
RmLi08Das1Ug0a0N	2
uxE0GeAN091KgAR3	1
cBmQEGd2tQq7tERD	2
tWabANa2jcPzrlGy	1
5HLFuk2VaFZQ9iJ3	2
2Oo97bvd6bhgAoFl	2
6DTkganKAvPlZkfq	0
29YmY5wTwn3paDmR	2
OmISlhZbV7qPoTh3	2
RSn0MDjmt4X4Rma2	0
URM4CYyOSzxI6zwT	2
olSu0nwbQlSbCVu0	0
UK0R59Zmlk2NoGCZ	2
DBCwB6RTPFdDOMMU	2
vMzLWfmVDNSdSqgL	2
Loz9nKfeatNxATT7	0
TbbDe8ECSNQQgJPr	0
TaJMkjuyUKDWronC	2
xKxUDXs68dPDyLCk	1
D5f32HkZqhwTB29O	2
Ad2xfRUKWwBh5PYc	0
2rr9MWivGQHZxlEj	0
QO3Inz5sXEyivlnx	1
2joj68MvMgMP3wMu	0
TL2XznFD68fmpSyr	1
adOZfrB0c74i8Nm1	1
lyJJt36vMjAWvgxk	1
n8vjSyUDxJwTE0Nq	2
zqXtU9zXkS7VFroY	2
lFGtCiNpCi0YRVUj	2
UYvBanONRZTBGVjN	0
sF5aoTgb9UwUZn19	2
2s0EeHwwzPQrsa6B	1
4JKc0BfYci2Wg5Vg	1
eUGTSnKH4JssALZM	1
rUoVXJBJ8uDnjmQU	2
fJBXH2mbbhp3QIr5	1
7mTyc7SzdcC9j9h3	2
iGo7KnJQ39tfdCtk	2
S7ArD9LrVkNKSRPr	2
YyWNAujzXCWoSjg5	0
pbSqUz6kazDjY8YT	1
RxxngDVTPbR8Ofxn	2
PNVZgKwUPmx7Rz3e	2
TJAQZsT8suJj50ZI	2
sdIeQTAqA2178JAA	2
7US7WeqiiqCDhyw9	2
veUp1oXjiknFD6xt	1
IIR69rkljpFB0m6J	0
P0x5nhYh5Jc6amlf	2
tSeZSVE4QZ5daJVN	0
rzrv4NW2ojhEw9YJ	2
sTXDxAaH4iAG9WkA	2
pNu6NWbRdfWL1M70	1
u6B4RAZwoyOktCTv	2
SC0pUZCKaiWn2f9v	1
reDkkRKlmRw7geGh	2
9UcfW4MLGOIDAaxt	0
LDuwT6XYcKwoGACu	1
g02aKtfeQEu5JKX7	1
1izOsxzmByWCj0fI	0
1HP9TOrurnKVDxJn	0
wYZ5Lej9wDAH1y2D	1
HiuXRS48VGE6J4T1	0
JOGtcCRvqUViELeF	0
y7q49fCoP4QWkbq8	0
nJPBq98nWVACAmYy	1
BisubdKDkpz9UjJp	0
hgbWGEgpxHUrgybl	2
sdIgmAyz5YIH1sNC	0
aJiEIuYQgPBbff23	1
Xqw8C5w9iuPGaF7A	2
5fT751rRgCERpqYg	0
NYdABEwu4PCzXZeL	1
upYesTofOfOXzgng	0
9TPdpCgrf8iS9HcA	0
BJsmhvxTH5IoYEYN	1
RHKMWX9jZVtRR1IY	2
5neunGm4QmyFo28C	2
XWWsDJAjZixH3wON	0
CcJkOBFgMEgjLaVv	2
a1QC7luOCWGxBMFA	1
hCJ5AAXabInNkT1E	2
euTDSlyIaD8QYU87	2
enZcaxMW0Qv2ZrhH	1
mTxZgAEPg6nt6xk6	2
1nvRwxwViabPTOep	1
t35pUE7wUsOx1hDT	0
MoztAXRtITCNi38n	0
aXQisx6GlgAPjXvQ	1
Xp5qOtgLpLhAu31C	0
3GOmL2w45K5hxMeO	2
1uGCMgVqffMSu0Sg	0
KBOMfTuvuCmvSGA3	2
laBI4PdGhKkNALIw	1
AtfIkHZ2MTMaCHlV	2
MWDz3CqKYhyZ0jZu	1
dT8Hb052XDVkyskC	1
mCCMSPoEO1jRYtba	2
gt2RRXIFV8ntI8TT	2
PRg4ZuVDBJAuL94v	2
EndPPNsZL3l0uouB	2
trCTk5lcPE9zRglQ	1
MGTrvzplHyAwzxmi	1
8Exoz0KCQiZOVe1o	1
VIENN1hMCdFFIa8U	2
xd11eQTliQ0irhn9	2
OoEC4gxaMSIlEq4i	2
QavdO6o4pI92Poi3	1
Aaudl8R5j4A50dFh	1
1N7ybJTDIYv6nXPZ	1
dH2K433ODf6FwobP	0
EeBmHNHvBlPR1BeM	0
oWG0ttongFVCWUTk	0
ssaorPU2ENpFz9qF	2
fB3KnfeMzfFmXvcB	2
mTyfTftf1uoafkUH	2
KsDG0jZW50G77dUO	0
clHmBu8DUsMpaNxj	1
twnInTzxJZ2wNdhS	0
ZEG67GGYDjTQJs0s	2
y3rrhYxKSiZlk6EN	2
rea7cmaDcsy1eaTA	1
IUJQH3v8Yov1fduK	1
8L6Ap36AQ8YfcFJo	1
Su76RFJerzWd2f3C	2
YjgcDnz8Ni7W14zC	2
DrdsMWbnfjxwjkZz	1
MHWnuWpWyuFCc94b	2
lCV8z8ISjqkP8mEU	2
hYpcGfFLr0lGTrMj	2
TYjEwsrKnHwTqU5Q	1
A4H022y5IkBEjCja	1
HaxffACuyonZHFEX	2
OxmbsySjeo4SORdB	0
SqsVyf9GqQug3Kc1	1
ORvTsjpqZ9SKu2vi	0
raD1nbqGWFfz7PPt	0
6C45m5a3RpKDGKmp	1
R5IpUWTnyi2P1FZB	0
fI5zPp7t4G13yHj3	0
TlIMtg5iqJ2UB3Uh	1
fMInJK8UIHYlY32a	2
uhQlTxKt1PnqsDcd	2
GGQhoxKI3Nl8Siyz	1
Vp6U61V0BYjKYeEw	2
VqufgYGpRkGzzpRI	1
56zBmjEjfNJ3Sm6E	0
3irfxUG58idorfCP	2
32OXd4n3FWjz1N5I	2
fjAj1VuT7pr8hhKl	2
IunNVucTMDKYhS87	0
IN93EW1N5cx0yPe6	1
mKBOOYyU6KYF0aCL	0
E6oLLBTmP13AMuMY	0
4fiBC9oqv7C5n0qk	1
GDqQI58VAIxdBgh3	0
u7WSvRh1RYYrv61x	2
VooiWag7MDuKMQjQ	2
7A5ojfQh2I3iAEK8	0
blG2Lj9kVd0bqdkX	2
tixjJ8PzYvksWril	1
pqLSaAbYRcCj2tSc	2
DmXEYZtZPDZub7jO	0
7mzq0AlSYYPWpehx	2
Cj5RnSZ0mCYiKuYR	1
lT1si0RtGMuvIKHn	1
jxGE0NiNPB6aIAnM	2
2ShDJ3gnINiqU056	1
mTCQmvtn2szLmPZy	2
WfyybwRXWQK01Ieq	1
7lOKF7Tu6AsvgvvO	1
bHW7IibPn104TEaw	1
2jxS8gfXKmhy5nOH	0
7WLIlhuqH5fuX0rG	1
HlcvBVswjiiw2RyS	2
fCo9f0TQ2aRK0ti5	2
P0LRmeZbLKum5Dbh	2
c4cWPkXHDO621ZJP	2
ukZjsQUdEb7TeLUh	2
XMk6I1HzCtBGV9df	2
oT1pC6qTAlrSHx5Q	2
KjEi5wxaqdWayhvg	1
zfmvl3Rkhh9OJMME	0
40lm2FN9kHTPPseE	2
dapIOIAEVLZoWkbx	1
FebCTblWcLjVGZ5N	2
EksvONiYCQaw6itR	2
HQLhCwVlFiXzQd4i	2
ssRnkSViK22YVY78	2
L1bcFJC1l1t19eBf	0
4fAm3iUObki094JL	1
FpjAA1KnueXODqxA	0
McH0gUuXXuKe1erD	2
piK3U4p349qmjRWH	0
6YgXBMWga0kIOb6P	1
Id4EpB8q2UDWVdqJ	1
bhmeayIEmmRPLXPq	1
zQzRniRfAs26xq8L	1
xicGzlLP8pi1s5PX	0
KTHxstOgxeuIBlG9	2
WaMt6aE34l91JqC7	2
inEBhtb8P51tPnIv	2
KGW5yQm7QNu4SBWS	0
r30hFPPsssGysjMG	0
PzdijtYhvpFOvS03	0
Ru2puUAYHocdijHD	2
rz10hYjVMpomVFjY	0
Qq9gqgbYcWifcKg3	0
d6WFv3AXjvWbvZ2N	1
7aaR8yv0BOurH8ah	2
eEzXoZsVOyaouCRg	0
nqtIEr0lQVSmu4Ou	0
xUeKBa6aG2zWkRyM	2
iNnZ9RJRuc38hX0g	1
MonrtFxRfR987Vh2	0
slvACNIAje9AX26U	1
YSe6hNP2o7oJw39a	0
PSXQL3bGhri85vBe	2
wrBZTlbV8TSVJA1R	2
hBpn0KG16AlCLeS6	0
jUurg3GQurl4zDCs	2
331xIAPVKCjivchN	2
bCH6MrXcEEONEwly	2
HjfgU9Xou1z14N5U	2
EMwvRGPFDJ2FF59D	0
aDLSuaS6UWhY2Sli	2
YhzM7aWz9TFBJiIZ	1
WQ7Rr7aECJtLIX53	1
O72OI8Ob26O91Vgd	2
wOg561AFxBgcVa1b	1
QAMihXfmoptsZNKt	2
qGA7Gsa2YYvBTy15	1
giOf0PE1UgcpDyVZ	1
SCZ85yov1koSGSVZ	1
00JPgT4b72LdNFwS	2
2BkDz0pGpXd9x15d	2
6tuzTqgsJ4hiU6ys	0
PJGMeoFXqJD3gTLO	1
uh9U70z58SzFcKPk	0
B4nO61AkzJMu0e4D	2
1jfnNt3tP13MILro	1
nxZblhVZmrmRIRvA	2
5UizjP1FnEtxQrkT	0
kjbT0ztvMBaXud7A	1
eMSfp3IMIoxxqbTM	1
VTSHTG0XRI9NuT2R	2
psgEVj8WHnNgiRTE	2
tVsqsFNOWRouDNv7	0
tkLnwbjdhKqEPK0H	2
xXt1nUwLnl21060v	0
YuVpHFimiJf4m3Gt	1
XpVigkraQjREBq1O	0
Jz4Oc3gxqvoMtnUq	0
TmnbrvaGZ163mFOK	2
En35riIaBXS5jSU8	0
8cH1o82xytdvXYr6	2
JOptaf3MWTk5J2Tq	0
qN82M9szxtx5z2mz	1
Y18Ph4A1bUdVOssO	1
rmQ4yUd1oK4ElXDR	0
pb4I1p21BKhxlxKz	1
ZudeRA1HBxxNjVvO	2
5b8jWtOPrfFyTj77	1
bVlD1SBXlNgHv3ac	2
dXkHd6aApfV30hyR	1
EzOguokM7ysEVEle	1
ysY0zMHstjBCf5DF	1
JcOEJ7zrRNujTKAe	1
339kaGd3DnylMdQD	2
3q4Y20NNLyH0DCaq	0
5AZEOI2gvrGIFbmt	0
MyS15xb4UZnM0iyf	1
QLMKc67ggrU249K7	1
stdOvAbPQg6WRJ5z	1
yd52juflguClFvU2	2
W3b85syH5TLVR0wL	0
q2vgtHR87jw8ttVB	2
HB4mqOiheZLMuJEd	2
9tPFcXA9gG8Tk5EK	0
7lR6cf4IySyIq8wP	0
TRupjSQJZPlawUBI	0
aZYMETQceUI4HL4T	1
CMZuB2yKcp1Qk8KF	2
SnVydlXSgmGZhHia	0
ltGwT3yySOkZ8rcx	1
ZM41iwhkvI1TNJSv	2
AfUIAzFX6mZR8PoB	1
ZlO56MQpyOtIHycQ	2
TwOWxdl3U0HS6vdr	2
UNrCWbUgFYMTiN3X	0
VHqDgYInJot1JYA9	0
vd3BgeRHQUJwsfzV	1
Zj1oKBI07dAaV7Gk	0
4BWxqj6jq9lzXJYN	0
A6HqkdAtvilSZLwm	0
fRnSFjp7TKa74ZUC	2
xhAESJRsLYeBPR6a	2
VFFV9hNFGVMBbbkQ	2
ImWEuzpBPGc8956D	0
Bps92QZQYEYwSHy4	1
VBAW6sU0mfcFHhMB	0
mM9I1btYyaq4TWvr	0
Ko0EhZfyzP9SAkt9	1
usGM4QpAWcQEQUTV	2
hve5R80MDoSKjGQt	0
eH4vFOWGkypbNoth	1
rdaIYcNByeQDWRtO	1
3DekSwk4Vs3oeLg7	0
vK0NidTPrLJmJdve	1
MH9SCctOHjhF2M8g	2
SQsJVqyGLDUxYmY9	2
FLZ0mF6V9rUL8Jkg	2
20g5n90GT53FCbqz	1
TCHhtRy0HLizYmvh	2
fl3kVPNodVOkBFt3	0
K1fGmYmfxYwdUduS	2
YuWL9yoS26iyIN5F	0
XxKXIBYZC94ZXmn9	0
eFF1AbdkywU2MqBi	1
PW2TfooHM11ncQv4	1
5IL1EC8EyoxFF4NV	1
Z27wcSieM7LmLAm8	0
tTUYHKveIPHn5OWy	0
7L4aHijfLjrPsnTX	1
pQJECtTV6TLtFFI6	0
QWZDtZTQ7HuxqFav	2
FmMfmziwGlVbtk9E	2
L5xpaUExugm7J87g	1
EbufdUXngwnJ2J0H	2
fvRQ4Vik11g3BS7D	0
Efvtswm1S2zZCT5O	0
6V3AOPru9Qd663mT	0
gBGCfRDuYwHwnrkr	2
C77CrjCbaWGWbM8h	0
44MQqr7YozfYMHbc	0
YjKtGtkaepEO2iuy	0
mtmW4K9CsV8hzZwA	0
BeHNkaNdH735uI8r	1
DD1oPaLiMf5iVyCU	1
CyISIyN0226lqdfT	2
0695aBckm1HGDOx9	2
xwVlTwrYLeD6A1DM	2
keg2WNhBzEg1BXLz	0
sEUjqJZ2HYsSKZUZ	0
ctWjQYFLsAKnWxsl	0
yCm4UY0zJvwtNi61	0
ghMuDKQjhuSCTiSX	2
dQEVS2hp95Xg5K9F	0
gtTdpxl845t5eaBX	1
RtcPOmUb2gyR1xbs	2
QA0UukPdCsOGRNRN	0
ADl9XZtfj8NBmi6Q	2
4Ds01zVc4q0Wzw99	1
2ySzI9xEvEoeMhIz	0
eEJ9z9RWrTNnGOCo	1
hSbMkqZPmztoRd4X	0
Ua6uaG6fo64cpwQ9	0
MwkOklbvxGSsKrMr	0
cQiolKhaciVUvCGx	1
ZPxMR03XJfGgsotY	1
jLMW42Y7wLhjs6bL	1
hZ3jlCqdBybypvjZ	2
xLLMnYWhmbb1BT0h	1
ByrCzNfdqSwmfhgk	2
wemGvJMFh5Qzl9xV	0
n4I8vohG7AlembNV	2
ZeRP9ABJt8mFUAKg	0
uGQzkKUX297DOa1B	1
WXQnwDF5GzZor1ZF	1
JIUSsSSl2oYLvyIz	0
PuVEDlhPUcLwcWvp	0
Vwtosi1Aq7uIPgxS	2
diaHUNh6ykK0uVmZ	0
8gbZXbw03TNoLEXJ	2
tbAGaXkDiswZ9dOx	1
EVGqMrfFVC7aAc0k	1
2H4sxN6eL6wrwbx8	1
VndJ39J4CCwYjXWU	2
YMeHTUGkrW88qQK9	2
Db4Ou3Wp2hfAiQXj	2
71P9fPyrqQcy36RX	1
ZfKuCgXfKV87Umss	1
f6r868Q3Dk6ZRB45	1
p7W4n9nbkbxcfj4t	2
TWJTRzBnLdAIfnHf	1
sW4jWGW46XkQNwye	2
oQEGCiSF7z3xgWfO	2
vbtsBs408g87CZ1Q	0
SRRLsyD5fVDJyhDl	2
VN50DNL59aRwwcj5	2
38Fta3wyBAU6RM0b	1
WNAdzD9t6ysG5nq5	0
ZtMYaF888VWeyiHa	2
1XqNPFx4jHb90Pbk	1
C3PqvBN2EmpHdonz	1
MlmECc6AR2tDGy8c	2
JnoLxULzSRy9Gprg	2
YFGyWvRgUhH43x2O	2
PjDrH9smZ7qJKKja	2
6KNjYE8RgYh3VrkO	0
sxBQgZEasEtm80O2	2
KKmkYT7nw1FnRCM2	0
6gWt7eHdrbECVEPZ	2
YcuztCLXyusVnGg5	0
jqwti8vLlUgkoPMV	0
FetX0Mgv7PmIYxa3	2
KJ8bQ0A7vOgnWRpr	0
D0Q1Q1yRAceRL5qX	0
s0DmRv75Z9moOBPE	0
BNdxCLr110QwKeBT	1
6JdZiaqRc4KI6ZlM	2
mr0ovkcOxx96sToZ	1
P2k65F4ZNqST2sO5	0
LGXxl3osTkUhuhuJ	2
QA50sqa2AZst8UcQ	1
FkArlogyrAV0FhWp	0
QjsB0sjWWD4VCrEE	0
JfRhArcAtGq8axni	2
6LrX23lzTJQbkYCd	2
11PWtrq2h7fXJHvc	0
dnV3BnSEk2BCsySH	1
KpaGeWVUBcsnLfeG	1
Bo6xS7qlYcY5p3V5	0
eFJS0y3NZn8GIPyP	0
GS6AKYhbQ2k4rqP2	0
AN0ZQcS1tVUIEkbv	2
t44gYodlVRhy1n0g	2
tsycP1mpq4wyKV7c	1
hOQEnvNKBBZT3aoM	2
zsedvpFPIzkMc3yk	2
bdkPo4UzEK6O7eSv	0
NcEEhi4TYTQw2rad	0
4gbngtDw9LrFkUUR	1
HILnUYdqDaDQnn3g	0
S78CgqQV7iw8R8SF	1
vW7gx7IksmLcbdVH	0
lqv1JcT0SW8P0jk2	2
4Oar5ucTEfWPaf1I	2
0y2q33zA8quRBOlw	2
WmOE8sQYLGRFkLC8	0
Flhw8odzIh0xHwJC	0
a0Z15CDTQxp0VUnq	0
XVbMIdX5zJtSGmgU	2
S1iTtgQaCGNQjRgz	0
Zc9rqNbJcdtlxJG0	2
YBIVfnb5ZdRLH9IG	2
tMTGsVvZ5TYlSY18	0
1erL9LPYrQX958ss	1
0E1yEgPnwCXBD2UQ	0
19vLsSwRxFxfXNU2	0
7Qj5LC7cso962did	1
TDwgGTQYWod2yagb	0
nDBCw4YwmFN6fq39	2
g6dsp3Hgx80auFvK	2
r4XqH87cBK7DP1mE	0
Jl6DriKBMQvzk67B	2
kaDAfGF5OdI77p3S	2
KKMoU1lcXSmpRz6r	2
vagBOB564uxoygeW	2
vYKtKX0mlcWd07MK	0
fRrPTUZdZEiTQcud	0
QW4Dwt6UoehBKam7	1
G8A7iSILSA088wur	2
9YvTRvfKjpDHghgu	1
lYEgo1osQPh6RexS	1
PvRXmHn9BZGqgk7d	0
gMFDD5RmaviwjEmf	1
0fCbw1BId06K3H5S	0
WevZBwKNa687BUQO	2
hoRBMsYP0G2r8EKb	2
l3u3NPUIJaplqGMh	1
FL8t5vuSeEvvceC4	2
hhcQGwlQSGazycGv	0
6NCZufeuadK2lps5	2
IahJP2lwjdFM8CII	2
EtPSLJGahourCPyA	2
9hXqRCQzD5Oj8UOG	2
jHiISsuht0Htb2jj	2
86Zdea5CSTfSGp9d	1
dcwsmTTUuL22fVQ5	1
NHsDujkCocQnEXKK	0
mGrdQsMOzhaY1BXH	2
oo0yqoXE79urxoKK	0
HO1H51mLW2HS1P55	2
s4QWiK4myUmc6Vt4	0
TvAtKyiGPl57vDSN	2
91H20dCcYuDf9yWL	0
hd0Yfz1FI4vH9o62	1
xT4UkDAcNBrTGwes	2
PtCdXOXqML2bLXYQ	1
zSg6Cxt6yyVHfKm5	2
uWbTfqk9mQwg99z8	0
e5d0Mhy3IdrEKkt8	1
3sePmyA1NbmngrPs	2
3VwdhA9crC97e9LX	2
uXLrywjYKO7HF9lj	1
KFeszPubAewwWWHm	2
zLPDMZziqKYRqdD2	0
kNV8IK0C1B7LCunF	2
4oDsANkdqUO2huRb	0
LoSysfXN8jfr3aUP	0
otiBnPcqHie3mPXk	1
GIeZTYT8zgiUjZg0	0
HDf2Rxnxv4bDMFB7	1
lgEU8ppA9wnKIMGu	2
a6kTHpil1tSvBpuV	0
Ucb2CBShSLJnQyj8	1
CvH9guBvSUmKNwZ7	2
nSHCNTujNM0sjRJr	1
yCk7BqOkSM9wcllM	1
plTKhT0DQ4ayTuEV	2
1ZguIZykeGccjHgk	0
0CtnFbpB0a7wAFyR	1
UPd6zq9P0xk3j2BF	2
FwPsNGcmP3fliI3T	0
aUomsBCPjcbQm2Ki	0
